current,power,timestamp,voltage
0.025,2000,1703119445,73.9
0.026,2600.0,1703119450,222.7
0.025,2000,1703119452,79.6
0.026,2000,1703119458,74.9
0.027,2600.0,1703119463,222.6
0.027,1900.0,1703119465,78
0.025,2000,1703119471,74.4
0.026,2700.0,1703119476,222.7
0.027,2000,1703119478,78.7
0.025,2100.0,1703119484,75
0.025,2400.0,1703119489,222.6
0.025,2000,1703119492,78.8
0.027,2000,1703119497,74.3
0.024,2000,1703119503,74.4
